lemma	part_of_speech	translations
beowulf	noun	ベーオウルフ
beppu	noun	別府
berber	adjective	ベルベル人|ベルベル語
berchidda	noun	ベルキッダ
bergen	noun	ベルゲン
bering sea	noun	ベーリング海
bering strait	noun	ベーリング海峡
berkeley	noun	バークリー
berlin	noun	ベルリン|伯林
berlin wall	noun	ベルリンの壁
berlusconi	noun	ベルルスコーニ
bermuda	noun	バーミューダ|バミューダ
bermuda triangle	noun	バーミューダトライアングル
bern	noun	ベルン
bernoulli's principle	noun	ベルヌーイの定理
bertram	noun	ベルトラン
berwick-upon-tweed	noun	ベリック・アポン・ツイード
besançon	noun	ブザンソン
bessarabia	noun	ベッサラビア
betelgeuse	noun	ベテルギウス
bethlehem	noun	ベツレヘム|ワィフレエム
bethsaida	noun	ベツサイダ
betsy	noun	ベッツィ|ベッツィー
beverly hills	noun	ビバリー・ヒルズ|ビバリーヒルズ
bewick's swan	noun	コハクチョウ
beyblade	noun	ベイブレード
bhaiṣajyaguru	noun	薬師如来|薬師瑠璃光如来
bhaiṣajyarāja	noun	薬王菩薩
bhaiṣajyasamudgata	noun	薬上菩薩
bharat	noun	バーラタ|バーラト
bhilai	noun	ビライ
bhopal	noun	ボーパール
bhubaneswar	noun	ブヴァネーシュヴァル
bhutan	noun	ブータン
bianca	noun	ビアンカ
białystok	noun	ビャウィストク
bible	noun	聖書|バイブル|経典|虎の巻
bichon frisé	noun	ビション・フリーゼ
bicol	noun	ビコール語
bicol peninsula	noun	ビコル半島
bicol region	noun	ビコル地方
biden	noun	バイデン
big apple	noun	ビッグ・アップル
big bad wolf	noun	大きな悪いオオカミ
big bang	noun	ビッグバン
big ben	noun	ビッグベン|ビッグ・ベン
big dipper	noun	北斗七星|七つ星
big mac	noun	ビッグマック
big5	noun	Big5
bigfoot	noun	ヒバゴン|ビッグフット
bihar	noun	ビハール州|ビハール
bikol	noun	ビコール語
bill	noun	ビル|嘴|法律案|法案|勘定|料金
biratnagar	noun	ビラートナガル
birmingham	noun	バーミンガム|バーミングハム
birobidzhan	noun	ビロビジャン
bishkek	noun	ビシュケク
bishnupriya manipuri	noun	ビシュヌプリヤ・マニプリ語
bislama	noun	ビスラマ語
bissau	noun	ビサウ
bithynia	noun	ビテュニア
bitola	noun	ビトラ
biwa trout	noun	琵琶鱒
biñan	noun	ビニャン
bjurholm	noun	ブジュルホルム
black death	noun	黒死病
black forest	noun	シュヴァルツヴァルト
black forest gâteau	noun	シュヴァルツヴェルダー・キルシュトルテ|ガトー・ド・フォレノワール|ブラックフォレストケーキ|ブラック・フォレスト・ケーキ
black friday	noun	ブラックフライデー
black sea	noun	黒海
black turtle	noun	玄武
blackberry	noun	ブラックベリー
blackadder chord	noun	ブラックアダーコード
blackbeard	noun	黒髭
blagoevgrad	noun	ブラゴエヴグラト
blagoveshchensk	noun	ブラゴヴェシチェンスク
blissymbols	noun	ブリスシンボル
blitzen	noun	ブリッツェン
block island	noun	ブロック島
bloemfontein	noun	ブルームフォンテーン
blois	noun	ブロワ
blu-ray	noun	ブルーレイ
blue banana	noun	ブルーバナナ
blue house	noun	青瓦台
blue planet	noun	青い惑星
bluebeard	noun	青ひげ|青髭
bluetooth	noun	青歯王|ブルートゥース|青歯
bob	noun	ボブ
bobigny	noun	ボビニー
bobo-dioulasso	noun	ボボ・ディウラッソ
boca raton	noun	ボカラトン
boeing	noun	ボーイング
bogor	noun	ボゴール
bogotá	noun	ボゴタ
bohai sea	noun	渤海
bohemia	noun	ボヘミア
bohemian waxwing	noun	黄連雀
bohol	noun	ボホール
bok globule	noun	ボック・グロビュール
bokmål	noun	ブークモール
boli	noun	はくり
bolivia	noun	ボリビア
bollywood	noun	ボリウッド
bologna	noun	ボローニャ
bolognese	adjective	ボローニャの|ボロネーゼ|ミートソース
bolshevik	noun	ボリシェヴィキ
bolshevism	noun	ボリシェビズム|ボリシェヴィズム|ボルシェビズム|ボルシェヴィズム
bolshoye soldatskoye	noun	ボリショエ・ソルダツコイ|ボリショエ・ソルダーツコェ
bombay	noun	ボンベイ
bonaire	noun	ボネール
bonaparte's gull	noun	ボナパルト鴎
bonapartism	noun	ボナパルティズム
bonapartist	adjective	ボナパルティズムの|ナポレオン支持者
bondi	noun	ボンダイ
bondi beach	noun	ボンダイビーチ|ボンダイ・ビーチ
bondi junction	noun	ボンダイジャンクション|ボンダイ・ジャンクション
bongalo	noun	ボンガロ
bonifacio	noun	ボニファシオ|ボニファーチョ
bonin	noun	小笠原|小笠原群島|小笠原諸島
bonn	noun	ボン
book of concord	noun	协同书
book of mormon	noun	モルモン書|モルモン経
books of moses	noun	モーセの書
boolean	adjective	ブール代数|ブーリアン|ブール値
boolean algebra	noun	ブール代数
bordeaux	noun	ボルドー
boris	noun	ボリス
borneo	noun	ボルネオ
bortala	noun	ボルタラ
bose-einstein condensate	noun	ボース＝アインシュタイン凝縮
bose-einstein statistics	noun	ボース＝アインシュタイン統計
boshiamy	noun	嘸蝦米輸入法
bosnia	noun	ボスニア
bosnia and herzegovina	noun	ボスニア・ヘルツェゴヴィナ|ボスニア・ヘルツェゴビナ
bosniak	noun	ボスニア人
bosnian	noun	ボスニア語|ボスニア人
bosphorus	noun	ボスフォラス海峡
boston	noun	ボストン
boston ivy	noun	ツタ
botswana	noun	ボツワナ
bouches-du-rhône	noun	ブーシュ＝デュ＝ローヌ
bougainville	noun	ブーゲンビル
bournemouth	noun	ボーンマス
bowie	noun	ボウイ
bowman's capsule	noun	ボーマン嚢
boxer	noun	義和団|ボクサー|拳闘家
boxing day	noun	ボクシング・デー
boy scout	noun	スカウト|ボーイスカウト
boötes	noun	うしかい座|牛飼い座
brabant	noun	ブラバント
bradford	noun	ブラッドフォード
bragança	noun	ブラガンサ
brahma	noun	ブラフマー|梵天
brahman	noun	ブラフマン
brahmi	noun	ブラーフミー
brahui	noun	ブラーフーイー語
brampton	noun	ブランプトン
brandenburg	noun	ブランデンブルク州
brandenburg gate	noun	ブランデンブルク門
brandon	noun	ブランドン
brasília	noun	ブラジリア
bratislava	noun	ブラチスラヴァ|ブラチスラバ|ブラティスラヴァ
brazil	noun	ブラジル|伯剌西爾
brazilian	noun	ブラジル人|伯人
brazilian jiu-jitsu	noun	グレイシー流柔術
brazzaville	noun	ブラザヴィル
brașov	noun	ブラショヴ
breaker point	noun	ブリーカー岬
breda	noun	ブレダ
bregenz	noun	ブレゲンツ|ブレゲンツぐん|ブレゲンツ郡
bremen	noun	ブレーメン
brendan	noun	ブレンダン
brest	noun	ブレスト
breton	noun	ブルトン語|ブルターニュ語|ブレイス語
brexit	noun	ブレグジット|イギリスの欧州連合離脱
brezhnev	noun	ブレジネフ
brian	noun	ブライアン
bridgetown	noun	ブリッジタウン
brihaspati	noun	ブリハスパティ
brindisi	noun	ブリンディジ
brisbane	noun	ブリスベン|ブリズベン
bristol	noun	ブリストル
britain	noun	ブリテン
briticism	noun	イギリス語法
british	adjective	イギリス|英国|イギリス人|英国人|イギリス英語|英々語
british antarctic territory	noun	イギリス領南極地域
british columbia	noun	ブリティッシュ・コロンビア|英領コロンビア
british empire	noun	イギリス帝国|大英帝国
british english	noun	イギリス英語|英英語|英々語
british indian ocean territory	noun	イギリス領インド洋地域
british isles	noun	イギリス諸島|ブリテン諸島
british shorthair	noun	ブリティッシュショートヘア
british virgin islands	noun	イギリス領ヴァージン諸島|英領ヴァージン諸島
briton	noun	イギリス人
britpop	noun	ブリットポップ
brittany	noun	ブルターニュ|ブリタニー
brixen	noun	ブレッサノーネ|ブリクセン
brixton	noun	ブリクストン
brno	noun	ブルノ
broken hill	noun	ブロークンヒル
bronx	noun	ブロンクス
bronze age	noun	青銅器時代
brooklyn	noun	ブルックリン
brown	noun	ブラウン|茶色い|褐色|茶色
brownian motion	noun	ブラウン運動
brownshirt	noun	突撃隊員
bruges	noun	ブルッヘ|ブリュッヘ|ブリュージュ
brumaire	noun	ブリュメール|霧月
brunei	noun	ブルネイ
bruno	noun	ブルーノ
brussels	noun	ブリュッセル
brussels sprout	noun	コモチカンラン|子持ち甘藍|芽キャベツ
brussels-capital region	noun	ブリュッセル首都圏地域
brutalism	noun	ブルータリズム
bryan	noun	ブライアン
bryansk	noun	ブリャンスク
bryce	noun	ブライス
bucha	noun	ブーチャ
bucharest	noun	ブカレスト
buckingham palace	noun	バッキンガム宮殿
budai	noun	布袋
budapest	noun	ブダペスト
buddha	noun	仏|仏陀
buddha's hand	noun	仏手柑
buddhism	noun	仏教
buddhist	adjective	仏教|仏教徒
buddhist era	noun	仏暦|仏滅紀元
buenos aires	noun	ブエノスアイレス
buffalo	noun	バッファロー|野牛
bujumbura	noun	ブジュンブラ
bukhara	noun	ブハラ
bulacan	noun	ブラカン
bulakan	noun	ブラカン
bulgaria	noun	ブルガリア
bulgarian	adjective	ブルガリア|ブルガリア語|ブルガリア人
bunkyō	noun	文京
bunsen burner	noun	ブンゼンバーナー
bunun	noun	ブヌン族
burgas	noun	ブルガス
burgundy	noun	ブルゴーニュ
burj khalifa	noun	ブルジュハリファ
burkina faso	noun	ブルキナファソ
burma	noun	ビルマ
burmese	adjective	ビルマ|ミャンマー|ビルマ人|ミャンマー人|バーミーズ|ビルマ語
buruli ulcer	noun	ブルーリ潰瘍
burundi	noun	ブルンジ
buryat	noun	ブリヤート人|ブリヤート語
buryatia	noun	ブリヤート
busan	noun	釜山
buscemese	adjective	ブシェミ
buscemi	noun	ブシェミ
bush	noun	ブッシュ|低木|灌木|茂み
bushism	noun	ブッシュイズム
bushman	noun	ブッシュマン
buttigieg	noun	ブティジェッジ
buyan	noun	ブヤン
buzançais	noun	ビュザンセ
buzen	noun	豊前
bydgoszcz	noun	ブィドゴシュチュ|ビドゴシュチ
byzantine empire	noun	東ローマ帝国|ビザンツ帝国|ビザンティン帝国
byzantium	noun	ビュザンティオン
béarn	noun	ベアルン
bézier curve	noun	ベジェ曲線
bình thuận	noun	平順
büchner flask	noun	吸引ビン
büchner funnel	noun	ブフナー漏斗
bălți	noun	バルツィ
c	noun	C|C言語
c clef	noun	ハ音記号
c major	noun	ハ長調
c minor	noun	ハ短調
c++	noun	C++|シータスタス|シープラ|シープラスプラス|シープラプラ
c-drama	noun	中国ドラマ
c-flat major	noun	変ハ長調
c-pop	noun	C-POP|Cポップ|シー・ポップ|中華ポップ|中華ポップス
c-sharp major	noun	嬰ハ長調
c-sharp minor	noun	嬰ハ短調
ccp	noun	中共
cctv	noun	中国中央テレビジョン|中国中央電視台
cd	noun	シーディー|ＣＤ
cd burner	noun	CDバーナー|シーディーバーナー
cd player	noun	CDプレーヤー
cia	noun	シー・アイ・エー|中央情報局
cis	noun	CIS|独立国家共同体|シス
cjk	noun	日中韓
cng	noun	圧縮天然ガス
coboler	noun	コボラー
covid-19	noun	コロナ2019|コロナウイルス感染症2019|新型コロナウイルス感染症|新型肺炎
cpu	noun	CPU
crt	noun	中国の剰余定理
ct scan	noun	CT撮影
cabanatuan	noun	カバナチュアン
cabernet sauvignon	noun	カベルネ・ソーヴィニヨン
cadillac	noun	キャデラック
caelum	noun	ちょうこくぐ座|彫刻具座
caesar	noun	カエサル|シーザー
caesar salad	noun	シーザーサラダ
caesarean section	noun	帝王切開|カイザー|帝切
cagayan	noun	カガヤン
cagayan valley	noun	カガヤンバレー
cagayan de oro	noun	カガヤン・デ・オロ
cagliari	noun	カリャリ|カリアリ
caiaphas	noun	カイアファ
cain	noun	カイン
cairns	noun	ケアンズ
cairo	noun	カイロ
calabria	noun	カラブリア州
calais	noun	カレー
calamba	noun	カランバ
calapan	noun	カラパン
calcutta	noun	カルカッタ
caledonia	noun	カレドニヤ
calgarian	noun	カルガリー人
calgary	noun	カルガリー
caliban	noun	キャリバン
california	noun	カリフォルニア州|加州
california condor	noun	カリフォルニアコンドル
california quail	noun	冠鶉
california roll	noun	カリフォルニアロール
californian	noun	カリフォルニア人|カリフォルニア州人
calliope	noun	カリオペー
callirrhoë	noun	カリロエー
callisto	noun	カリスト
caloocan	noun	カローカン
calot's triangle	noun	カロー三角
caltanissetta	noun	カルタニッセッタ
calvados	noun	カルヴァドス
calvinism	noun	カルビン主義
calvinist	noun	カルヴァン主義者
calypso	noun	カリュプソー
camagüey	noun	カマグエイ
camarines norte	noun	北カマリネス
camarines sur	noun	南カマリネス
cambodia	noun	カンボジア|カンボディア
cambodian	adjective	カンボジア|カンボディア|カンボジア人
cambrian	noun	カンブリア紀|寒武利亜紀
cambrian explosion	noun	カンブリア爆発
cambridge	noun	ケンブリッジ|剣橋|ケンブリッジ大学
cambyses	noun	カンビュセス
camelopardalis	noun	きりん座|麒麟座
cameron	noun	キャメロン
cameroon	noun	カメルーン
camorra	noun	カモッラ
campania	noun	カンパニア|カンパニア州
campeche	noun	カンペチェ
canaan	noun	カナン|カナアン
canaan dog	noun	カナーン・ドッグ|カナーン犬
canada	noun	カナダ|加奈陀
canada goose	noun	カナダガン
canada lynx	noun	カナダオオヤマネコ
canadian	adjective	カナダ|カナダの|カナダ人
canadian dollar	noun	カナダドル
canadian football	noun	カナディアンフットボール
canary islands	noun	カナリア諸島|カナリアス諸島
canberra	noun	キャンベラ|カンベラ
cancer	noun	蟹座|かに座|巨蟹宮|癌
cancún	noun	カンクン
candlemas	noun	キャンドルマス
candraprabha	noun	月光王菩薩|月光菩薩|月光遍照菩薩|月浄菩薩
cane corso	noun	イタリアン・コルソ・ドッグ|カネ・コルソ
canes venatici	noun	りょうけん座|猟犬座
cangjie	noun	倉頡|倉頡入力|倉頡輸入法|蒼頡
canis major	noun	おおいぬ座|大犬座
canis minor	noun	こいぬ座|小犬座
cannes	noun	カンヌ
cannizzaro reaction	noun	カニッツァーロ反応
cantal	noun	カンタル
canterbury	noun	カンタベリー
canterbury bells	noun	フウリンソウ|風鈴草
