lemma	part_of_speech	translations
andromache	noun	Андрома́ха|Андромаха
andromeda	noun	Андроме́да|Андромеда
andronicus	noun	Андро́ник
andrushivka	noun	Андрушёвка
andøya	noun	А́ннёйа
angara	noun	Ангара́
angat	noun	Ангат
angela	noun	А́нгела|А́нджела|А́нхела|Анже́ла
angeles	noun	Анхелес
angelica	noun	Анжелика|анге́лика|ду́дник|дя́гиль
angelina	noun	Ангели́на
angkor wat	noun	Ангко́р-Ва́т
angleton	noun	Англтон
anglican	adjective	англика́нский|англиканский|англика́нец|англика́нин|англика́нка
anglican communion	noun	Англика́нское сообщество
anglicanism	noun	англика́нство|англиканство
anglicism	noun	англици́зм
anglo-		а́нгло-|англи́йско-
anglo-american	adjective	англо-америка́нский
anglo-egyptian sudan	noun	Англо-Египетский Судан
anglo-norman	adjective	англо-норма́ннский|англо-норма́нка|англо-норма́нн
anglo-saxon	adjective	англосаксо́нский|англоса́кс
anglocentrism	noun	англоцентри́зм
anglomania	noun	англомания
anglophile	noun	англофи́л
anglophobe	noun	англофо́б
anglophobia	noun	англофо́бия
anglophone	adjective	англоговоря́щий|англоязы́чный
anglosphere	noun	[[англоязычный|англоязы́чные]] [[страна|стра́ны]]|англосфе́ра
angola	noun	Ангола|Анго́ла
angolan	adjective	анго́льский|ангольский|анго́лец|анго́лка|анголец
angra do heroísmo	noun	А́нгра-ду-Эрои́шму
angrapa	noun	Ангра́па|Ангра́ппа
angren	noun	Ангре́н
anguilla	noun	Анги́лья|Ангилья
anhui	noun	Аньхо́й|Аньху́й|Аньхуэ́й
anjou	noun	Анжу́
ankara	noun	Анкара́|Анкара
ankou	noun	Анку́
ann	noun	А́нна|Энн
anna	noun	А́нна
annam	noun	Анна́м
annamese	adjective	анна́мский
annamite	adjective	аннами́тский
annapolis	noun	Аннаполис
annas	noun	Анна
anno domini	adverb	после Р. Хр.|н. э.|на́шей э́ры|по́сле Рождества́ Христо́ва
annunciation	noun	благове́щение
anointing of the sick	noun	елеосвяще́ние|собо́рование
anschluss	noun	а́ншлюс|аншлю́с
anshan	noun	Аньша́нь
antalya	noun	Анта́лья
antananarivo	noun	Антананари́ву|Антананариву
antarctic	adjective	антаркти́ческий|Анта́рктика
antarctic circle	noun	Ю́жный поля́рный круг
antarctic peninsula	noun	Антаркти́ческий полуо́стров
antarctica	noun	Антарктида|Антаркти́да|Антарктика
antares	noun	Антарес
anthony	noun	Анто́н|Э́нтони
anthropocene	noun	Антропоце́н
anti-lebanon	noun	Антилива́н
anti-taurus	noun	Антита́вр
antichrist	noun	Анти́христ|анти́христ|антихрист
antifa	noun	Антифа́
antigone	noun	Антиго́на
antigua and barbuda	noun	Анти́гуа и Барбу́да|Антигуа и Барбуда
antiguan	adjective	антигуанский|антигуанец|антигуанка
antillean	adjective	анти́льский|антилец
antilles	noun	Анти́льские острова́|Антильские острова
antinous	noun	Антино́й
antioch	noun	Антиохи́я|Антиохия
antiochian	adjective	антиохи́йский|антиохи́ец|антиохи́йка
antiochus	noun	Антио́х
antipater	noun	Антипатр
antisthenes	noun	Антисфе́н
antlia	noun	Насо́с
antoinette	noun	Антуанéт
antonina	noun	Антони́на
antonius	noun	Анто́ний
antratsyt	noun	Антраци́т
antwerp	noun	Антве́рпен|Антверпен
anubis	noun	Ану́бис
anya	noun	А́ня
anzac day	noun	День АНЗА́К
ançã	noun	Анса́н
aos	noun	ао́с
aomori	noun	Ао́мори
aosta	noun	Ао́ста|Аоста
apache	noun	апа́чи|апа́ч|апа́чка|Апа́чи
aparan	noun	Апара́н
aparo	noun	Апаро
apennines	noun	Апенни́ны|Апеннины
aphrodite	noun	Афроди́та|Афродита
apia	noun	А́пиа
apocalypse	noun	апокали́псис|Апокали́псис|апока́липсис|открове́ние|апокалипсис
apocrypha	noun	апо́криф
apollo	noun	Аполло́н|Аполлон|аполло́н|краса́вец
apollonia	noun	Аполло́ния
apollonian	noun	аполлони́ческий
apophis	noun	Апе́п|Апо́п|Апо́фис
apostle	noun	апо́стол|апостол
apostles' creed	noun	Апо́стольский Си́мвол ве́ры
apostolove	noun	Апо́столово
appalachians	noun	Аппала́чи
appenzell outer rhodes	noun	А́ппенцелль-А́усерроден
appian	noun	Аппиа́н
appius	noun	А́ппий
apple	noun	Эпл|яблоко|я́блоко
applegate	noun	Э́пплгейт
aprelivka	noun	Апре́левка
apresyan	noun	Апреся́н
april	noun	апрель|апре́ль
april fools' day	noun	День весёлых обма́нов|День дурака́|День сме́ха|пе́рвое апре́ля
april fool	noun	первоапре́льская шу́тка
apuleius	noun	Апуле́й
apulia	noun	Апу́лия|Апулия
apulian	adjective	апули́йский|апули́ец|апули́йка
apus	noun	Ра́йская Пти́ца|Райская Птица
aqaba	noun	Ака́ба
aquarius	noun	водоле́й|Водолей|Водоле́й
aquila	noun	Орёл
aquitaine	noun	Аквита́ния|Аквитания
ara	noun	Же́ртвенник|cи́не-жёлтый а́ра
arab	adjective	ара́бский|ара́б|ара́бка
arab league	noun	ЛАГ|Ли́га ара́бских госуда́рств
arab republic of egypt	noun	Ара́бская Респу́блика Еги́пет|Арабская Республика Египет
arab spring	noun	Ара́бская весна́
arab world	noun	[[ара́бский]] [[ми́р]]
arabia	noun	Ара́вия|Арави́йский полуо́стров
arabian	adjective	ара́бский|арави́йский
arabian peninsula	noun	Арави́йский полуо́стров|Аравийский полуостров
arabian sea	noun	Арави́йское мо́ре
arabian horse	noun	ара́бская чистокро́вная ло́шадь
arabian jasmine	noun	ара́бский жасми́н|жасми́н самбак
arabian oryx	noun	арави́йский о́рикс|бе́лый о́рикс
arabic	adjective	ара́бский|арабский|[[ара́бский]] [[алфави́т]]|[[арабский|ара́бское]] [[письмо́]]|ара́бица|вязь
arabic numeral	noun	ара́бская ци́фра
arabic studies	noun	араби́стика
arabisation	noun	арабиза́ция
arabism	noun	араби́зм
arabize	verb	арабизи́ровать
arabness	noun	ара́бскость
arabo-		ара́бо-|ара́бско-
arabophobia	noun	арабофо́бия
arabophone	adjective	ара̀боязы́чный
aracan	noun	Арака́н
arachne	noun	Ара́хна
arachosia	noun	Арахоси́я
arad	noun	Ара́д
arafura sea	noun	Арафу́рское мо́ре
aragatsotn	noun	Арагацо́тн|Арагацо́тнская о́бласть
aragon	noun	Араго́н|Арагон
aragonese	adjective	араго́нский|арагонский|араго́нец|араго́нка
aragvi	noun	Ара́гви
arakawa	noun	Арака́ва
araks	noun	Ара́кс
aral sea	noun	Ара́льское мо́ре|Аральское море
aram	noun	Арам
aramaic	adjective	араме́йский|арамейский
aramaism	noun	арамаи́зм
aramea	noun	Араме́я
aramean	adjective	араме́йский|араме́ец|араме́й|араме́йка
ararat	noun	Арара́т|Арарат|Арара́тская о́бласть
ararat plain	noun	Арара́тская равни́на
aratus	noun	Арат
arbaces	noun	Арба́к
arbela	noun	Арбе́лы
arbil	noun	Эрби́ль
arbor day	noun	Де́нь поса́дки дере́вьев
arbëresh	noun	арбере́шский
arc de triomphe	noun	Триумфа́льная а́рка
arcadia	noun	Арка́дия|Аркадия
arcadius	noun	Арка́дий
arcady	noun	Арка́дий
archaean	adjective	архе́йский|архе́й
archi	noun	арчи́нец|арчи́нский
archilochus	noun	Архило́х
archimedean	adjective	архиме́дов
archimedes	noun	Архиме́д|Архимед
arctic	adjective	аркти́ческий|арктический|А́рктика|Арктика
arctic circle	noun	се́верный поля́рный круг
arctic ocean	noun	А́рктика|Се́верный Ледови́тый океа́н|Северный Ледовитый океан
arctic cod	noun	треска́ ледо́вая
arctic skua	noun	короткохво́стый помо́рник
arctic warbler	noun	пе́ночка-та́ловка
arcturus	noun	Аркту́р
ardahan	noun	Ардахан
ardennes	noun	Арде́нны
ardèche	noun	Арде́ш
area 51	noun	Зо́на 51
areopagus	noun	ареопа́г
ares	noun	А́рес|Арес
arethusa	noun	Арету́за|Арету́са
arezzo	noun	Аре́ццо
argand lamp	noun	арга́ндова ла́мпа
argavand	noun	Аргава́нд
argentina	noun	Аргентина|Аргенти́на
argentine	adjective	аргенти́нский|аргентинский|аргенти́нец|аргенти́нка|аргенти́н
argentine republic	noun	Аргенти́нская Респу́блика|Аргентинская Республика
argentine ant	noun	аргенти́нский мураве́й
argeș	noun	А́рджеш
argo	noun	Арго́
argo navis	noun	Корабль Арго́
argolid	noun	Арголи́да
argonaut	noun	аргона́вт
argos	noun	А́ргос
argus	noun	А́ргус
aria	noun	А́рия|а́рия|ария
ariadne	noun	Ариа́дна|Ариадна
arian	adjective	ариа́нский|ариа́нин|ариа́нка
ariana	noun	Ариа́на
arianism	noun	ариа́нство
arica	noun	Ари́ка
ariel	noun	Ариэ́ль|Ариэль
ariel toucan	noun	тука́н-арие́ль
aries	noun	О́вен|Ове́н|Овен
arinj	noun	Ари́ндж
aristaeus	noun	Аристей
aristarch	noun	ариста́рх
aristarchus	noun	Ариста́рх
aristophanes	noun	Аристофа́н|Аристофан
aristotelianism	noun	аристотели́зм
aristotle	noun	Аристо́тель|Аристотель
aristotle's lantern	noun	аристо́телев фона́рь
arius	noun	А́рий
arizona	noun	Аризо́на|Аризона
arjuna	noun	А́рджун|А́рджуна
